5.517378, 8.546888, 7.939693, 0.987441, 1.03872, 7.635347
9.97129, 0.911878, 6.154719, 0.151736, 0.121833, 7.805505
4.702251, 1.04789, 8.06453, 3.525572, 7.281136, 6.386206
9.577281, 7.729214, 6.086424, 8.2662, 7.707019, 7.737
3.140352, 9.865601, 9.147846, 3.133962, 3.914024, 4.082597
7.710699, 9.302751, 5.057368, 0.760021, 8.647059, 6.983944
4.496973, 4.27888, 7.286483, 8.17143, 4.51488, 5.427793
2.957497, 2.176189, 3.587463, 8.886528, 4.48367, 9.529657
0.742015, 0.405966, 6.681435, 5.548289, 6.979691, 5.823492
8.233491, 9.84379, 1.916963, 7.421907, 0.071416, 2.838892
0.213773, 1.821632, 9.973333, 5.436451, 1.585062, 7.590098
3.467288, 3.39001, 0.233396, 0.058868, 3.328231, 3.636886
4.393901, 5.458161, 9.966273, 5.880211, 4.348757, 6.410106
2.826156, 9.044257, 7.746997, 6.066192, 8.552627, 8.877766
4.356378, 8.730998, 5.123691, 9.942899, 8.477623, 0.68347
2.413465, 2.502793, 6.167325, 6.088605, 8.71864, 2.408628
6.144329, 9.386587, 9.6673, 9.98748, 7.795431, 7.35302
0.626139, 2.145138, 7.049739, 1.143079, 6.231863, 0.423438
1.057056, 1.064015, 0.994831, 6.589579, 5.584172, 4.564607
3.057774, 6.485255, 4.833956, 0.986778, 9.139666, 2.326348
1.995654, 4.993758, 2.454616, 3.4193, 0.250833, 4.270791
6.967892, 5.348181, 8.18789, 6.088532, 0.735977, 8.086861
0.619114, 1.625935, 8.274793, 4.203589, 5.647743, 6.56856
6.910029, 9.350654, 1.49853, 1.429854, 4.885743, 8.569717
2.103803, 5.287142, 9.642198, 3.593785, 8.728055, 2.180662
3.121138, 8.289674, 6.017589, 0.293141, 7.216494, 1.660223
4.777769, 0.209053, 6.56076, 0.413404, 0.508958, 0.046818
7.722056, 6.005838, 6.273204, 2.06387, 3.584149, 4.281166
0.817286, 7.453647, 9.191485, 9.349074, 8.043738, 3.485192
0.663534, 7.188671, 1.899964, 9.880204, 1.917521, 8.610327
1.546604, 9.379023, 4.885894, 5.672948, 5.269803, 0.816155
7.674621, 0.429065, 8.018065, 1.707612, 1.680701, 9.958005
6.672881, 1.346439, 3.072014, 7.047791, 9.203332, 4.709502
6.229922, 1.599339, 8.708409, 2.097685, 6.764785, 3.851866
1.016768, 9.363341, 9.536826, 6.866358, 4.992183, 8.822941
2.749552, 2.3543, 7.983969, 1.509537, 2.630177, 0.901789
4.965163, 7.288768, 4.471306, 4.914535, 8.817252, 0.543808
4.880354, 0.197117, 0.948776, 5.628764, 6.967966, 9.980311
5.976138, 8.096698, 4.903981, 3.42313, 1.548464, 4.827582
6.779213, 9.141659, 4.56438, 8.613114, 5.033618, 3.154632
8.007081, 0.499507, 1.846179, 9.786094, 8.415099, 6.245952
2.829077, 3.528382, 2.609665, 1.625645, 6.128534, 9.644061
3.715601, 4.977871, 5.606923, 1.373316, 0.741178, 4.413798
6.165547, 2.013714, 3.023414, 1.385279, 6.464735, 0.852136
0.698751, 1.945077, 9.307677, 2.954063, 5.025141, 1.958597
2.776673, 4.153297, 7.860015, 2.771328, 5.84526, 4.235582
7.889663, 9.392853, 0.636921, 3.272488, 2.309074, 4.127417
9.760857, 8.337314, 6.567263, 4.762682, 1.227576, 0.422639
1.521676, 7.922454, 5.33181, 4.27956, 6.88624, 4.995784
7.587527, 7.111541, 2.211159, 0.174007, 9.309597, 5.581185
1.798574, 7.558909, 2.758907, 4.426124, 7.936716, 7.049367
0.902515, 4.130637, 7.626191, 6.770425, 2.787665, 9.562467
1.575564, 3.17794, 4.288285, 6.259716, 0.659413, 8.653541
0.55483, 6.140595, 4.260554, 0.398814, 0.883113, 9.809164
6.959131, 3.744237, 8.915023, 8.343132, 4.884808, 7.607568
1.093796, 3.47514, 0.714289, 9.767972, 4.118785, 1.416864
6.77493, 4.866391, 7.779413, 2.225647, 9.006215, 8.599223
2.995282, 3.576286, 0.63436, 7.441569, 6.149177, 5.075957
3.331386, 4.417933, 9.871942, 6.848182, 5.35843, 7.932395
7.32301, 4.012114, 0.734172, 2.476914, 1.707601, 6.896313
0.82269, 7.155585, 5.281392, 5.351574, 9.901131, 0.394274
2.415708, 4.365268, 9.246062, 6.949237, 9.431065, 7.330031
0.068409, 6.384933, 9.854156, 2.782542, 4.230382, 0.560416
7.513133, 0.203513, 3.093821, 1.345292, 1.458304, 0.557906
9.077903, 8.780418, 6.080142, 7.65479, 1.545163, 4.205106
6.993748, 7.119125, 8.488309, 2.491777, 8.268688, 0.793173
8.156318, 2.460637, 9.405403, 5.723099, 0.23681, 4.791074
1.094115, 8.536754, 4.502731, 2.303143, 7.23947, 7.981473
5.934877, 8.351621, 6.99388, 0.66616, 9.2478, 5.256767
4.614828, 7.639792, 2.475185, 6.190071, 6.846129, 2.338872
8.811755, 0.739885, 7.220441, 3.649258, 8.26232, 6.501021
4.19006, 1.353181, 5.814582, 6.463979, 5.315316, 5.07015
0.830812, 4.723674, 2.87463, 1.950844, 3.144564, 1.084103
7.207596, 2.845974, 4.952068, 8.504615, 2.862168, 1.447492
4.00399, 6.01499, 9.18934, 5.987403, 2.831749, 3.720772
1.413457, 8.479862, 0.783594, 5.826872, 0.403546, 2.205066
0.499171, 2.226617, 9.380852, 4.158917, 8.117308, 9.135085
3.62, 5.530256, 6.990285, 4.489672, 4.83599, 9.917905
7.968854, 4.397495, 5.396491, 5.962615, 5.42579, 2.778386
8.758656, 8.34443, 7.10178, 7.533835, 1.601969, 8.683854
7.585964, 3.066442, 0.013372, 5.785598, 9.784464, 0.781001
6.778205, 2.876587, 6.083746, 6.317558, 9.340264, 8.01529
1.081677, 4.698366, 8.316509, 2.687316, 0.737662, 2.314836
4.586779, 2.752636, 8.584252, 7.737196, 8.92608, 5.372652
8.246134, 1.698744, 1.906807, 5.320747, 2.928427, 0.288195
3.370541, 4.167827, 6.764739, 4.377763, 0.153769, 6.234768
9.956419, 2.621283, 7.949227, 5.916554, 9.488, 4.975789
8.194242, 2.008311, 9.869806, 8.631631, 3.699785, 6.0013
3.837239, 8.480332, 7.368677, 2.967344, 1.227256, 9.806043
6.798651, 5.61305, 5.356082, 1.755589, 3.825776, 4.360576
0.138193, 6.323735, 2.135963, 8.899589, 7.915164, 9.084449
7.957084, 9.555426, 7.503934, 4.705575, 8.541478, 0.031412
4.327605, 2.40348, 0.658371, 6.608615, 9.657887, 3.925847
6.638052, 2.724274, 3.976808, 9.394986, 8.644347, 2.000461
0.25635, 4.400604, 2.799247, 7.25749, 6.558154, 5.100175
3.543299, 7.821931, 3.771487, 6.766667, 5.18762, 2.527005
3.536149, 5.217507, 1.998184, 1.203512, 3.438038, 9.865344
0.350272, 3.172335, 1.418589, 1.750284, 6.500764, 7.274972
9.00533, 9.844909, 1.348204, 4.316408, 3.449306, 4.167555
9.185331, 9.445059, 2.146143, 4.795935, 0.896053, 8.957391
8.821045, 1.742375, 3.308588, 3.290216, 9.874003, 1.833511
5.488764, 5.551555, 1.010062, 5.231507, 9.642255, 2.84136
8.820457, 6.040431, 8.991763, 5.826242, 9.333975, 8.56061
7.504954, 0.557803, 5.723902, 3.185405, 6.671196, 5.361996
0.334447, 3.678987, 2.659935, 4.777367, 1.981515, 0.630355
3.140789, 1.982925, 8.086267, 4.247946, 6.805218, 0.931748
2.615866, 3.34086, 0.201903, 9.494351, 5.034378, 6.326845
5.882698, 5.316219, 2.507758, 4.413819, 3.053335, 6.806809
7.460422, 6.720884, 6.932781, 2.702699, 5.246868, 2.036378
5.847436, 4.985469, 2.18037, 2.154693, 5.721124, 1.585282
2.451753, 7.290203, 0.069098, 7.264028, 3.574788, 4.935798
9.864021, 3.347269, 3.910768, 9.715152, 1.714192, 9.562147
2.553308, 3.27201, 4.679014, 4.138767, 1.395482, 0.046398
5.743991, 1.545487, 1.554868, 6.906814, 1.487289, 0.75393
1.498132, 2.039095, 8.792175, 0.767413, 2.185276, 1.236806
0.594411, 4.296893, 5.34469, 7.794611, 3.600941, 4.931421
4.593675, 5.575257, 3.675971, 7.925462, 5.535109, 3.502425
1.162824, 9.813364, 0.189452, 3.725849, 2.794699, 7.461629
3.162294, 5.011731, 9.044745, 2.882521, 1.801168, 7.530659
5.775609, 6.15797, 0.261377, 5.146813, 6.870896, 5.160583
7.879068, 6.556452, 0.165747, 7.408988, 5.540854, 7.180264
2.440985, 6.357623, 9.842733, 9.583331, 0.505082, 1.696465
3.747141, 1.378095, 4.460422, 0.824097, 4.175429, 6.059831
6.135131, 6.557888, 1.514114, 4.030818, 0.359012, 4.357958
3.366737, 8.188494, 9.271856, 0.867003, 5.049205, 0.884544
0.17471, 4.405919, 2.304995, 6.806012, 5.569411, 7.215574
7.507598, 9.386167, 9.978991, 8.697965, 9.221144, 6.721976
1.901292, 8.68539, 6.406103, 6.65671, 0.820427, 9.854135
2.785525, 9.680315, 8.585466, 8.799603, 3.928267, 2.606863
1.663001, 6.002668, 9.459188, 5.607472, 5.780017, 5.942446
5.472283, 0.108816, 7.295737, 9.948563, 7.701287, 5.31139
6.275903, 6.036393, 4.293249, 6.638415, 4.69021, 1.931611
8.134113, 0.295362, 9.413358, 9.765836, 2.591368, 4.301723
3.782492, 3.512974, 1.267328, 7.850817, 3.34852, 3.136328
1.897617, 7.660038, 1.156101, 2.629361, 6.882974, 2.093095
5.39684, 2.65846, 8.108473, 1.267448, 7.602506, 2.353872
1.682803, 4.104277, 2.679834, 8.945435, 9.021244, 1.334953
3.03577, 8.402569, 4.299502, 6.847136, 7.801745, 5.013405
4.721579, 8.435256, 4.73787, 2.925837, 9.273373, 3.014271
6.78267, 8.07362, 3.674709, 0.662254, 7.411276, 4.623597
4.096029, 6.476474, 8.974729, 6.105467, 9.871983, 9.159306
6.015342, 7.723434, 5.922664, 0.494417, 1.187816, 2.999458
8.884272, 0.430342, 4.863067, 4.860706, 7.054476, 8.357692
0.751515, 8.55922, 3.173793, 2.347865, 8.954802, 1.399684
0.792783, 4.615297, 4.739736, 2.151562, 9.515911, 3.271917
6.025454, 1.234805, 1.766408, 7.561601, 5.08463, 1.293667
3.882502, 6.194077, 0.281756, 6.611088, 7.333901, 6.141874
1.80635, 8.966498, 1.638416, 2.32053, 1.306159, 7.002767
9.162142, 6.941433, 9.085221, 5.943437, 3.402616, 1.008304
4.103916, 4.589231, 6.582903, 9.422468, 1.402875, 6.923274
9.425554, 5.468704, 8.769917, 6.367301, 5.828928, 0.072607
9.478924, 1.756554, 7.834343, 6.152026, 0.751835, 5.438933
1.751089, 8.629296, 8.229723, 5.554388, 4.59729, 6.227612
5.18615, 6.513391, 1.118186, 2.044039, 1.475796, 3.968763
5.559351, 6.073296, 1.283609, 3.162968, 9.100948, 4.350574
0.624473, 2.433432, 3.400073, 6.18832, 5.240692, 6.871299
3.041807, 3.101035, 7.054317, 0.654426, 4.865583, 0.44377
2.653636, 0.413348, 0.111991, 5.534181, 0.427893, 6.139273
6.126184, 4.084596, 3.911587, 0.606122, 7.957519, 0.13973
7.659443, 3.053971, 6.611134, 3.397291, 8.545443, 7.969168
9.935643, 1.782887, 9.764034, 5.196781, 4.172147, 6.457271
7.008942, 3.333927, 9.043309, 1.053101, 6.314733, 4.377909
6.9272, 6.870038, 0.868572, 3.941008, 7.1392, 1.001142
9.734381, 7.994128, 9.636201, 4.920174, 4.878847, 4.064429
8.560915, 6.928535, 4.148527, 2.087415, 4.960076, 3.042238
6.919532, 7.701907, 9.738856, 7.393429, 6.02607, 8.676651
2.454839, 5.027623, 4.271357, 3.370247, 8.908379, 7.096962
6.334199, 8.651466, 0.652222, 0.881439, 7.206807, 3.544894
2.521776, 4.814176, 6.434164, 4.017269, 0.078401, 1.743481
3.372531, 3.782718, 7.461653, 2.033554, 2.444462, 5.780547
7.562401, 1.787348, 8.939936, 9.067081, 0.657249, 0.469236
5.297993, 6.263473, 4.685739, 6.511772, 5.000543, 7.414267
0.205286, 9.109979, 6.219742, 7.136915, 5.72486, 9.338227
0.182645, 3.280318, 4.59689, 3.968924, 9.851561, 6.960871
2.937937, 0.928864, 2.965848, 5.807352, 9.152154, 6.198227
9.750609, 4.52143, 9.547592, 8.138859, 9.67005, 9.448417
1.263912, 6.732623, 3.488006, 6.753297, 3.2711, 2.017209
6.595414, 7.009957, 8.552267, 8.125986, 7.074276, 2.536946
5.74965, 6.770067, 7.289918, 7.65093, 6.53146, 6.744942
0.93813, 6.159484, 5.728201, 4.100649, 8.421015, 4.877663
4.890627, 0.983597, 2.185158, 6.72826, 6.337527, 9.839803
0.227993, 2.073494, 3.990005, 3.66345, 0.362991, 2.326301
9.329987, 2.281284, 0.031584, 5.602266, 5.674161, 9.282553
6.459493, 0.198634, 1.620597, 4.135799, 9.777381, 8.024738
5.003799, 9.277962, 7.360552, 6.758548, 1.98496, 2.517902
1.089638, 6.46697, 2.007704, 0.965577, 0.494025, 3.702872
8.265621, 3.879773, 3.812002, 3.679752, 5.056399, 8.321391
5.886401, 9.025316, 7.938407, 3.305972, 6.511753, 1.828135
9.959055, 5.268252, 5.358753, 4.216957, 7.390313, 0.083207
9.924101, 1.550121, 1.385247, 4.632163, 1.088526, 1.44291
7.7605, 3.959198, 6.813111, 1.323592, 5.713087, 8.432216
8.263739, 6.984263, 7.695968, 9.004683, 4.225821, 4.680515
6.905317, 7.668194, 9.056155, 9.734334, 5.873457, 4.49264
6.616103, 5.307516, 9.514924, 2.269923, 7.639979, 6.038311
8.639157, 4.708781, 0.814844, 2.57185, 5.42182, 4.37243
8.482659, 4.665337, 0.617765, 2.107388, 6.323001, 2.511866
3.402181, 0.580963, 2.634336, 8.202106, 8.642479, 0.72654
6.904089, 1.831002, 3.131976, 1.389949, 9.242519, 9.657026
1.857464, 9.276811, 1.952685, 4.934385, 7.726267, 8.419942
2.01854, 5.564023, 3.344378, 5.817485, 8.615473, 6.547096
1.415844, 2.636625, 2.882354, 9.375034, 1.124498, 8.43436
8.14144, 4.953162, 1.462742, 9.215933, 7.512245, 1.430263
8.888025, 8.833207, 2.437737, 3.394342, 5.916221, 7.219356
0.026007, 4.295258, 9.302123, 8.262933, 9.30781, 9.667759
1.310753, 4.743482, 6.520149, 4.75387, 5.249255, 7.682521
7.348332, 6.461451, 6.907598, 2.707852, 9.693703, 6.246157
6.847381, 6.585809, 3.981517, 7.466898, 4.581514, 2.945176
9.283182, 8.040305, 4.603576, 7.398168, 2.599371, 6.807594
5.954176, 8.757988, 5.535263, 9.927609, 1.552637, 4.859139
7.296443, 1.822712, 0.875861, 8.605782, 5.443749, 3.729593
9.732235, 2.305096, 6.167639, 1.744942, 3.856956, 6.086719
3.977379, 5.406333, 8.846176, 9.266, 6.647669, 7.311556
7.550867, 1.877937, 5.025041, 4.055023, 7.467343, 7.290294
8.868669, 8.847757, 4.889876, 5.798556, 9.284959, 6.587879
9.631863, 3.412016, 5.512588, 2.861388, 3.975517, 9.659411
8.824406, 9.378415, 2.176076, 3.174188, 9.134878, 9.688048
2.325026, 4.063607, 0.536524, 0.665171, 0.667867, 7.622535
0.436068, 7.225698, 9.575444, 4.821926, 3.220783, 0.001948
4.283918, 1.183609, 3.457768, 8.297792, 0.246912, 7.147177
5.513679, 3.543616, 2.484446, 9.841373, 6.179684, 1.684019
0.666737, 8.291536, 4.396198, 6.456553, 8.836988, 1.52631
7.494187, 9.357713, 6.655792, 1.790935, 6.504638, 6.24278
9.840797, 3.131118, 4.035015, 4.968981, 1.078797, 8.98058
6.971325, 3.266863, 9.103413, 1.067056, 2.836656, 1.112631
2.860069, 5.945639, 3.021814, 7.274621, 9.720965, 4.775
8.300993, 5.419942, 1.56627, 6.571183, 2.055107, 1.192734
0.213773, 5.105275, 4.447752, 8.013363, 4.157751, 4.855426
6.433475, 5.998285, 1.868814, 1.98032, 5.925329, 5.363174
3.010029, 2.150333, 9.708436, 2.94732, 7.840604, 8.254263
3.758561, 8.085197, 6.806969, 7.493664, 1.509453, 1.951469
6.862069, 9.183442, 4.309989, 2.718611, 8.407233, 1.696508
0.821908, 7.391714, 6.916966, 9.421964, 2.431192, 0.022922
6.28556, 8.350369, 9.880929, 5.158341, 6.725408, 1.956347
2.28074, 4.833169, 8.650434, 7.417878, 3.407622, 7.206156
5.394069, 5.893305, 1.785345, 5.01242, 1.839711, 9.571178
